,descripcion,nombre,precio,puntuacion,ubicacion,barrio,lat,long,punto,Aparcamiento privado de pago cerca,Internet de alta velocidad gratuito (wifi),Jacuzzi,Bar/salón,Actividades para niños (acondicionado para familias / niños),Servicio de taxi,Centro de negocios con acceso a Internet,Salas de reuniones,Albornoces,Aire acondicionado,Mesa de escritorio,Servicio de limpieza,Servicio de habitaciones,Cafetera/tetera,Televisor de pantalla plana,Bañera/ducha,Aparcamiento público de pago cerca,Gimnasio / Sala de entrenamiento,Envoltura corporal,Cortinas opacas,Minibar,TV por cable o satélite,Camas extragrandes,Ducha a ras de suelo,Piscina,Transporte desde/al aeropuerto,Terraza en el ático,Vigilancia 24 horas,Balcón privado,Frigorífico,Aparcamiento privado de pago dentro del recinto,Alquiler de coches,Instalaciones para conferencias,Habitación hipoalergénica,Suite nupcial,Espacio para guardar el equipaje,Conserje,Recepción 24 horas,Lavado en seco,Caja fuerte,Secador de pelo,Aparcamiento en la calle,Cafetería,Teléfono,Artículos de aseo gratuitos de cortesía,Guardería,Sofá cama,Bañera de hidromasaje,Punto de recarga de vehículos eléctricos,Alquiler de bicicletas,Pub/DJ,Se admiten mascotas,Servicio de aparcacoches,Desayuno gratuito,Desayuno disponible,Registro de entrada 24 horas,Tronas disponibles,Carritos de bebé,Canales de televisión infantiles,Piscina en la azotea,Zona para tomar el sol,Terraza-solario,Sofá,Aparcamiento,Masaje,Equipamiento para sala VIP,Películas bajo demanda,Cocina americana,Microondas,Consola de videojuegos,Transporte gratuito desde/al aeropuerto,Animación nocturna,Garaje,Wifi,Autoservicio de lavandería,Internet gratuito,Hotel de no fumadores,Armario,Perchero para la ropa,Servicio de lavandería,Chimenea,Billares,Dardos,Registro de entrada y salida exprés,Piscina de poca profundidad,Piscina exterior,Máquina expendedora,Estancia gratuita para niños,Salón de belleza,Solario,Sala de banquetes,Bicicletas disponibles,Wifi pública,Bidé,Café instantáneo de cortesía,Desayuno bufé,Servicio despertador/reloj con alarma,Wifi de pago,Servicio de planchado,Aparcamiento público de pago dentro del recinto,Cocina compartida,Clases de yoga,Sala de juegos,Sauna,Hervidor eléctrico,Karaoke,Baños privados,Secadora,Plancha,Balneario,Caja fuerte para portátiles,Piscina infinita,Restaurante,Casino y juegos de azar,Comedor,Prensa,Visitas guiadas a pie,Horno,Bar junto a la piscina,Zona de asientos,Comedor independiente,Agua embotellada,Aparcamiento gratuito,Lavadora,Servicio de traslado en autobús,Unnamed: 135,Personal de animación,Patio,Vestuarios en gimnasio o balneario,Tratamientos faciales,Zona infantil,Internet,Purificador de aire,Aparcamiento privado gratuito cerca,Servicio de lustrado de zapatos,Servicio de desayuno en la habitación,Salón compartido/sala de televisión,Piscina con vistas,Solo para adultos,Kit de primeros auxilios,Baño adicional,Juegos de mesa/puzles,Registro privado de entrada y salida,Té de cortesía,Libros, DVD y música para niños,Cambio de divisas,Zona infantil de juegos cubierta,Puerto para iPod,Piscina climatizada,Rutas en bicicleta,Baño compartido,Bar de tapas,Paraguas,Servicios gratuitos de traslado en autobús o taxi,Senderismo,Pista de tenis,Bar en la azotea,Lavavajillas,Masaje de cuerpo entero,Campo de golf,Tiendas,Suelo de baldosas o mármol,Fotocopiadora/fax en el centro de negocios,Hammam (baño turco),Aparcamiento vigilado,Mobiliario exterior,Aparcamiento público gratuito cerca,Instalaciones para hacer barbacoas,Sala de estar independiente,Utensilios de cocina,Piscina vallada,Internet de pago,Radio,Habitaciones de no fumadores,Suites,Habitaciones insonorizadas,Vistas a la ciudad,Habitaciones para familias,Habitaciones interconectadas disponibles,Vistas a sitios de interés turístico,Habitaciones para fumadores disponibles,Vistas a la montaña,Unnamed: 193,Vistas a la piscina
180,"Hotel bien situado, a 15 min de Atocha y al la de de Tirso De Molina y su metro. Llegamos antes de las 12 y la habitación no estaba lista por lo que dejamos las maletas. La habitación era amplia y estaba en el edificio A, mirando al interior. Cama cómoda y buena iluminación natural y artificial. Caja fuerte para ordenador y minibar. Baño amplio con bañera de la que resulta un poco alta sobretodo al salir. Secador potente y amenities. El punto negativo son las toallas. Olían mal y pedimos que nos las cambiaran y, la verdad, que las cambiaron de inmediato. Aún así al día siguiente laguna de las toallas olían mal. Les aconsejo que cambien de empresa de lavandería. El desayuno era más que aceptable teniendo en cuenta que estaba incluido en el precio. Opciones para todos los gustos,…",Hotel Eurostars Plaza Mayor,120,4.0,"Calle del Doctor Cortezo, 10, 28012, Madrid",Embajadores,40.41308265,-3.703991681218869,POINT (-3.703991681218869 40.41308265),0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,El NH Madrid Zurbano se encuentra a sólo cuatro minutos a pie de Paseo de la Castellana y cerca del distrito financiero de Nuevos Ministerios y del centro empresarial Azca.,NH Madrid Zurbano,115,4.0,"Calle de Zurbano, 79-81, 28003, Madrid",Almagro,40.4390277,-3.692912,POINT (-3.692912 40.4390277),0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
182,"Experimenta lo mejor de España en el corazón de su capital en el NH Collection Madrid Colón. Con una ubicación óptima en el Barrio de Salamanca, ""La milla de oro"", estarás a unos pocos minutos de las áreas de compras, de negocios y culturales más apreciadas de la ciudad.",NH Collection Madrid Colón,217,4.5,"Calle Marqués de Zurgena, 4, 28001, Madrid",Recoletos,40.4257304,-3.6891596,POINT (-3.6891596 40.4257304),1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
183,"No permitas que te alojen el el tercer nivel si quieres dormir. Es el piso de la recepciòn y juegan al fultbolin o metegol toda la noche. Dificil descanzar, lo sientes en tu cabeza. Evidentemente quines trabajan en recepciòn no se dan cuenta de nada. No hacen contacto visual con el cliente. He ido en varias ocasiones y no mantiene su nivel. Habtaciones muy buenas, muy buen servicio de limpieza y aseo. La terraza es una excelente oportunidad para tener unas vistas excelentes de la ciudad, ademas de un lugar para tomar algo y en verano usar la pisina. Publico entre 30 y 45 en su mayoria.",Aloft Madrid Gran Via,192,4.5,"Calle Jacometrezo, 4, 28013, Madrid",Palacio,40.4203418,-3.7071636995429937,POINT (-3.7071636995429937 40.4203418),0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,"Nuestro homenaje al teatro y los grandes musicales en un espectacular hotel en Madrid centro, cerca de Sol, Gran Vía, Atocha y La Castellana. Original y al mejor precio. ¡Abierto en 2016! Habitaciones ideales para parejas, grupos, familias con niños y por qué no, también si vienes solo/a y por supuesto trae a tu mascota contigo, en Casual hay sitio para todos !Admitimos mascotas¡. Si desea disfrutar del ocio de Madrid, a menos de 100 metros del hotel encontrará bares, cervecerías y otros restaurantes. El hotel es toda una experiencia que harán de tu estancia toda una función.",Casual del Teatro Madrid,94,4.0,"Calle Echegaray, 1, 28014, Madrid",Barrio no encontrado,40.3283756,-3.862986,POINT (-3.862986 40.3283756),0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
185,"Buen hotel, limpio y situación inmejorable. Repetiremos sin duda. Cogimos habitación con desayuno y nos sorprendió para bien. Estación de metro y buses en la puerta. Zona tranquila, calefacción y amenities variados. Lo recomendaremos y volveremos.",Crisol Via Castellana,85,3.5,"Paseo de la Castellana, 220, 28046, Madrid",Almenara,40.46752255,-3.68833613194476,POINT (-3.68833613194476 40.46752255),0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
186,"Bienvenido a NYX Hotel Madrid, tu segundo hogar en Madrid. NYX Hotel Madrid tiene como objetivo conseguir que tu visita sea lo más relajante y agradable posible, razón por la que tantos huéspedes siguen volviendo año tras año.
Los puntos de referencia de los alrededores, como Malasaña (2,5 km) y Templo de Debod (3,2 km) hacen de Gran Atlanta un magnífico sitio donde alojarse durante un viaje a Madrid.
Las habitaciones incluyen aire acondicionado y mesa de escritorio, y es posible permanecer conectado, ya que hay wifi gratuito disponible, para que disfrutes de tu descanso con comodidad.",NYX Hotel Madrid,92,3.5,"Calle del Aviador Zorita, 34, 28020, Madrid",Cuatro Caminos,40.4503754,-3.698103,POINT (-3.698103 40.4503754),0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
187,"Con una ubicación privilegiada junto al Paseo de la Castellana, el Estadio Santiago Bernabéu y zonas comerciales y de negocio, se encuentra el Hotel Madrid Chamartín Affiliated by Meliá. Además, el Hotel cuenta con excelentes comunicaciones desde la Estación de Chamartín con todos los puntos financieros y turísticos de la ciudad de Madrid como la Plaza de España, la Puerta del Sol, el Recinto ferial de IFEMA y el Aeropuerto de Barajas de Madrid. Entre sus magníficas instalaciones destaca una piscina exterior & una piscina infantil (abiertas según temporada), 8 salas totalmente equipadas con las últimas tecnologías y con una capacidad para acoger hasta 160 personas, así como un acuerdo para nuestros clientes con un completo gimnasio externo en los bajos del Hotel.",Hotel Madrid Chamartín Affiliated by Meliá,101,4.0,"Calle Mauricio Ravel, 10, 28046, Madrid",Castilla,40.4724938,-3.6864384,POINT (-3.6864384 40.4724938),1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
188,"Todo el mundo necesita un sitio donde reposar cuando está cansado. Para aquellos que visiten Madrid, Oriente Palace Apartments es una magnífica elección para descansar. Conocido por su ambiente romántico y su proximidad a fantásticos restaurantes y atracciones, Oriente Palace Apartments te ayuda a disfrutar de lo mejor de Madrid.
Se ofrece wifi gratuito a los huéspedes y las habitaciones de Oriente Palace Apartments incluyen aire acondicionado, frigorífico y cocinita.",Oriente Palace Apartments,97,4.5,"Calle de Lepanto, 6, 28013, Madrid",Palacio,40.4179506,-3.7116373,POINT (-3.7116373 40.4179506),0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
189,"Bienvenido a Axor Feria Hotel, tu segundo hogar en Madrid. Axor Feria Hotel tiene como objetivo conseguir que tu visita sea lo más relajante y agradable posible, razón por la que tantos huéspedes siguen volviendo año tras año.
Como está muy cerca de conocidos puntos de referencia, como Sculpture of Fingers (1,7 km) y cines odeon (3,4 km), los huéspedes de Axor Feria Hotel pueden acceder con facilidad a algunas de las atracciones más conocidas de Madrid.
Axor Feria ofrece una gran variedad de servicios en la habitación, como televisor de pantalla plana, aire acondicionado y minibar, y puedes permanecer conectado, ya que hay wifi gratuito disponible.",Axor Feria Hotel,79,4.0,"Calle Campezo, 4, 28022, Madrid.",Rejas,40.44744565,-3.583093048188691,POINT (-3.583093048188691 40.44744565),0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
190,"Todo el mundo necesita un sitio donde reposar cuando está cansado. Para aquellos que visiten Madrid, Hotel One Shot Luchana 22 es una magnífica elección para descansar. Conocido por su ambiente con encanto y su proximidad a fantásticos restaurantes y atracciones, Hotel One Shot Luchana 22 te ayuda a disfrutar de lo mejor de Madrid.
Las habitaciones de los huéspedes incluyen televisor de pantalla plana, aire acondicionado y minibar, y Hotel One Shot Luchana 22 te ayuda a que estés conectado, ya que dispone de wifi gratuito.",Hotel One Shot Luchana 22,95,4.5,"Calle Luchana, 22, 28010, Madrid",Trafalgar,40.4303408,-3.7000607,POINT (-3.7000607 40.4303408),0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
191,"Bienvenido a Hotel Madrid Alameda Aeropuerto Affiliated by Melia, una fantástica opción para viajeros como tú. Las habitaciones incluyen televisor de pantalla plana, minibar y aire acondicionado, y es posible permanecer conectado, ya que hay wifi gratuito disponible, para que disfrutes de tu descanso con comodidad. Hotel Madrid Alameda Aeropuerto Affiliated by Melia ofrece recepción abierta 24 horas y servicio de habitaciones. Además, como huésped de Hotel Madrid Alameda Aeropuerto Affiliated by Melia, puedes disfrutar de gimnasio y restaurante disponibles allí mismo. Hotel Madrid Alameda Aeropuerto Affiliated by Melia está deseando darte la bienvenida cuando visites Madrid.",Hotel Madrid Alameda Aeropuerto Affiliated by Melia,106,4.0,"Avenida de Logroño, 100, 28042, Madrid",Alameda de Osuna,40.4620457,-3.5900419,POINT (-3.5900419 40.4620457),0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
192,"Habitación limpia, amplia y confortable. Estupendo desayuno y servicio. Cama enorme con varios tipos de almohadas. Muy buena opción para viajar a MAdrid, aunque algo mal comunicado con transporte público del centro (opción mejor Uber o Taxi)",Hotel Eurostars Monte Real,80,4.0,"Calle Arroyofresno, 17, 28035, Madrid",Ciudad Universitaria,40.4751656,-3.743080609630521,POINT (-3.743080609630521 40.4751656),0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
193,"Situado frente a la estación de Metro y tren de Pirámides, el hotel se presenta como la mejor opción para conocer el Madrid de los Austrias: a 15 minutos andando de los principales puntos turísticos de la ciudad. Próximo al estadio de fútbol Vicente Calderón, Madrid Río y el acceso a la M-30. Holiday Inn Madrid-Pirámides es un hotel de tres estrellas que cuenta con 93 habitaciones confortables, con wifi, TV plana y baño completo, entre otras comodidades. Además dispone de bar hall, un agradable restaurante de cocina internacional, cinco salas de reuniones (con capacidad para eventos de hasta 170 asistentes) y un luminoso hall. Se trata de un hotel acogedor, cómodo y familiar que destaca por su ambiente tranquilo y por su decoración atractiva.",Rafaelhoteles Pirámides,84,4.0,"Paseo de las Acacias, 40, 28005, Madrid",Acacias,40.402704,-3.7106392,POINT (-3.7106392 40.402704),0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
194,"El Hotel Eco Vía Lusitana está situado en el sur de Madrid, en una nueva zona residencial de Carabanchel Alto, junto al Polígono Empresarial de Aguacate y cercano al Parque Tecnológico de Leganés.Muy bien comunicado con el centro de la ciudad por autobús y metro, con una estación de metro (San Francisco Línea 11) a solo 150 m, que permiten llegar al centro de la capital en unos minutos.Muy cercano al centro comercial Islazul y con fácil acceso a las principales autovías y vías de circunvalación de Madrid: M40, M45, M30, A42, A4, A5.El hotel cuenta con un total de 65 cómodas habitaciones, de las cuales 61 son dobles estándar (con la opción de incorporar una cama supletoria) y 4 de categoría superior tipo Junior Suite.Además, el hotel ofrece una cafetería, terraza, salas de reuniones modulares con capacidad de hasta 120 personas, acceso Wifi gratuito en todo el hotel y parking cubierto y privado para 30 vehículos.",Eco Via Lusitana,72,3.5,"Calle de la Secoya, 2, 28044, Madrid",Buenavista,40.3691279,-3.7458232,POINT (-3.7458232 40.3691279),0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,"El Hotel Madrid Plaza España Affiliated by Meliá te invita al lugar donde los musicales, las compras, la gastronomía y los principales centros culturales conviven en una calle única de gran vitalidad: La Gran Vía de Madrid. Alójate en el centro de Madrid y te asesoraremos qué hacer en esta fantástica ciudad. Entre sus magníficas instalaciones, el Hotel cuenta con un gimnasio gratuito de uso exclusivo para nuestros clientes, un parking concertado y áreas de descanso.",Hotel Madrid Plaza España Affiliated by Meliá,117,3.5,"Calle Gran Vía, 74, 28013, Madrid",Barrio no encontrado,40.47083205,-3.871344282431271,POINT (-3.871344282431271 40.47083205),0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
196,"La ubicación es buenísima para poder ir andando a cualquier sitio. Está todo limpio y cuidan los detalles (tienes agua y café). El desayuno es buenísimo y muy abundante, el zumo recién exprimido. Tranquilo y muy cómodo. No hemos coincidido con James ni con recepción.",Amor de Dios 17 Boutique Hotel,192,4.5,"Calle Amor de Dios, 17, 28014, Madrid",Embajadores,40.41242975,-3.6983809892857216,POINT (-3.6983809892857216 40.41242975),0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
