_id,nombre,puntuacion,direccion,cp,ciudad,pais,enlace,tipo_cocina,direccion_completa,lat,long,precio
544,Cachivache,"4,0 ",Calle Serrano 221,28016,Madrid,España,http://www.cachivachetaberna.com/,"['Mediterránea', 'Europea', 'Española']","Calle Serrano 221, 28016, Madrid",40.4546446,-3.6781068,€€ - €€€
547,marmitón,"5,0 ","Calle de las Aguas, 6",28005,Madrid,España,http://marmitonbistro.com/,"['Mediterránea', 'Europea', 'Española']","Calle de las Aguas, 6, 28005, Madrid",40.4108219,-3.712107746868964,€€ - €€€
548,MajareTa,"4,5 ",Calle Del Almendro 18,28005,Madrid,España,http://www.facebook.com/MajareTa-1581306272092666,"['Mediterránea', 'Europea', 'Española']","Calle Del Almendro 18, 28005, Madrid",40.4124579,-3.7101379,€
549,Taberna Almeria,"4,5 ",Calle Aguas 9,28005,Madrid,España,No hay link,"['Bar', 'Española', 'Opciones vegetarianas']","Calle Aguas 9, 28005, Madrid",40.6228625,-3.4020621,€
550,La Descubierta,"4,0 ",Calle de Barcelona 12,28012,Madrid,España,No hay link,"['Bar', 'Mediterránea', 'Europea']","Calle de Barcelona 12, 28012, Madrid",40.415241,-3.7026551,€
552,Caraba,"4,5 ",Calle de Alonso Cano 28,28003,Madrid,España,http://www.carabamadrid.com/,"['Mediterránea', 'Española', 'Opciones sin gluten']","Calle de Alonso Cano 28, 28003, Madrid",40.4428631,-3.6974228,€€ - €€€
553,Álbora,"4,0 ","Calle de Jorge Juan, 33",28001,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Calle de Jorge Juan, 33, 28001, Madrid",40.4236967,-3.682893,€€€€
555,Casa Federica,"4,5 ",Calle Manzana 19,28015,Madrid,España,http://www.facebook.com/pages/CASA-FEDERICA/78760902755,"['Argentina', 'Opciones vegetarianas']","Calle Manzana 19, 28015, Madrid",40.3083426,-3.7277418,€€ - €€€
556,San Mateo Circus,"4,5 ",Calle de San Mateo 6,28004,Madrid,España,http://sanmateocircusmadrid.com/,"['Mediterránea', 'Asiática', 'Pub']","Calle de San Mateo 6, 28004, Madrid",40.4250739,-3.7002365,€€ - €€€
557,Ristorante Reginella,"4,0 ","Modesto Lafuente, 76",28003,Madrid,España,No hay link,"['Italiana', 'Pizza', 'Mediterránea']","Modesto Lafuente, 76, 28003, Madrid",40.4414475,-3.6960349,€€ - €€€
558,Anema e Core,"4,0 ",Calle Donados 2,28013,Madrid,España,http://www.anemaecore.net/,"['Italiana', 'Pizza', 'Mediterránea']","Calle Donados 2, 28013, Madrid",40.4179822,-3.7083295,€€ - €€€
559,James Joyce Irish Pub,"4,0 ",Calle Alcala 59,28014,Madrid,España,http://www.jamesjoycemadrid.com/,"['Irlandesa', 'Bar', 'Internacional']","Calle Alcala 59, 28014, Madrid",40.4198188,-3.691379,€€ - €€€
560,Marcano,"4,5 ","Calle Del Doctor Castelo, 31",28009,Madrid,España,http://restaurantemarcano.com/,"['Mediterránea', 'Europea', 'Española']","Calle Del Doctor Castelo, 31, 28009, Madrid",40.420433,-3.6753244,€€ - €€€
563,CUATRODEOCHO,"4,5 ",Calle de San Mateo 21,28004,Madrid,España,http://alcaravea.com/cuatrodeocho/,"['Mediterránea', 'Europea', 'Española']","Calle de San Mateo 21, 28004, Madrid",40.4261262,-3.6981877,€€ - €€€
564,Restaurante Gloria Bendita Madrid,"4,5 ",Calle de Santiago 3,28013,Madrid,España,http://www.facebook.com/Gloria-Bendita-100764904728277/,"['Mediterránea', 'Española', 'Bares para comer']","Calle de Santiago 3, 28013, Madrid",40.4160998,-3.7100094560670156,€€ - €€€
565,Hortensio,"4,5 ",Calle de Hermosilla 2,28010,Madrid,España,http://www.hortensio.es/,"['Internacional', 'Mediterránea', 'Europea']","Calle de Hermosilla 2, 28010, Madrid",40.4263191,-3.689263,€€€€
566,Prada a Tope,"4,0 ",Calle Principe 11,28012,Madrid,España,http://www.pradaatopemadrid.com/,"['Europea', 'Española', 'Opciones vegetarianas']","Calle Principe 11, 28012, Madrid",40.4157636,-3.7002673,€€ - €€€
567,Flavia Restaurant & Bar,"4,5 ","Calle Gil de Santivañes, 2",28001,Madrid,España,http://flaviamadrid.com/,"['Italiana', 'Romana', 'Del Lacio']","Calle Gil de Santivañes, 2, 28001, Madrid",40.4223791,-3.6895175,€€ - €€€
568,New York Burger Castellana,"4,0 ",Paseo Castellana 89,28046,Madrid,España,http://newyorkburger.es/,"['Americana', 'Barbacoa', 'Asador']","Paseo Castellana 89, 28046, Madrid",40.4499983,-3.6918852,€€ - €€€
569,Gourmet Experience Gran Vía,"4,0 ",Plaza Callao 2,28013,Madrid,España,No hay link,"['Japonesa', 'Comida rápida', 'Internacional']","Plaza Callao 2, 28013, Madrid",40.4197702,-3.7055168,€€ - €€€
570,Mercado de la Reina,"4,0 ",Calle Gran Via 12.,28013,Madrid,España,http://www.mercadodelareina.es/,"['Bar', 'Mediterránea', 'Española']","Calle Gran Via 12., 28013, Madrid",40.47083205,-3.871344282431271,€€ - €€€
571,Restaurante El Cocinillas,"4,0 ",Calle San Joaquin 3,28004,Madrid,España,http://restauranteelcocinillas.es/,"['Mediterránea', 'Europea', 'Española']","Calle San Joaquin 3, 28004, Madrid",40.4952668,-3.8671691,€€ - €€€
573,Quenco,"4,5 ",Avenida Alberto Alcocer 26,28036,Madrid,España,http://restaurantequenco.com/,"['Mediterránea', 'Europea', 'Española']","Avenida Alberto Alcocer 26, 28036, Madrid",40.458536,-3.6843947,€€ - €€€
575,El anciano rey de los vinos,"4,0 ",Calle Bailén 19,28013,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Calle Bailén 19, 28013, Madrid",40.4154499,-3.7132643,€€ - €€€
577,Bodegas Melibea,"4,0 ","Calle de Espoz y Mina, 9",28012,Madrid,España,http://www.facebook.com/pages/Bodegas-Melibea/150332181812620,"['Bar', 'Mediterránea', 'Española']","Calle de Espoz y Mina, 9, 28012, Madrid",40.415488,-3.7022561,€
578,Taberna Cosme,"4,5 ",Calle Duque de Sesto 25,28009,Madrid,España,http://www.tabernacosme.com/,"['Mediterránea', 'Europea', 'Española']","Calle Duque de Sesto 25, 28009, Madrid",40.4225452,-3.6753536,€€ - €€€
580,Taberna Zalamero,"4,5 ",Calle Narvaez 67,28009,Madrid,España,http://www.zalamerotaberna.com/,"['Mediterránea', 'Opciones vegetarianas', 'Opciones sin gluten']","Calle Narvaez 67, 28009, Madrid",40.4162326,-3.6762205,€€ - €€€
581,El Buey,"4,5 ","Plaza de la Marina Española, 1",28013,Madrid,España,http://www.restauranteelbuey.com/,"['Restaurante de carne', 'Mediterránea', 'Española']","Plaza de la Marina Española, 1, 28013, Madrid",40.4206813,-3.7111998,€€ - €€€
582,Fábrica Maravillas,"4,0 ","Calle de Valverde, 29",28004,Madrid,España,http://fmaravillas.com/,"['Pub con cerveza artesanal', 'Bar']","Calle de Valverde, 29, 28004, Madrid",40.4227179,-3.7017205,€€ - €€€
584,Restaurante Casa Salvador,"4,5 ",Calle Barbieri 12,28004,Madrid,España,http://casasalvadormadrid.com/,"['Mediterránea', 'Española', 'Opciones vegetarianas']","Calle Barbieri 12, 28004, Madrid",40.4212517,-3.6980434,€€ - €€€
586,El Pimiento Verde,"4,0 ",Calle Quintana 1,28008,Madrid,España,http://www.elpimientoverde.com/,"['Mediterránea', 'Española', 'Saludable']","Calle Quintana 1, 28008, Madrid",40.428645,-3.7153393,€€ - €€€
587,Roostiq,"4,0 ",Calle de Augusto Figueroa 47 Chueca,28004,Madrid,España,http://roostiqmadrid.com/,"['Mediterránea', 'Europea', 'Española']","Calle de Augusto Figueroa 47 Chueca, 28004, Madrid",40.4219931,-3.6962352,€€ - €€€
588,Oter Epicure,"4,0 ",Calle Claudio Coello 71,28001,Madrid,España,http://www.oterepicure.com/,"['Mediterránea', 'Europea', 'Española']","Calle Claudio Coello 71, 28001, Madrid",40.5938943,-4.1466444,€€ - €€€
589,Zerain,"4,0 ","Calle QUEVEDO, 3 BARRIO DE LAS CORTES",28014,Madrid,España,http://www.restaurante-vasco-zerain-sidreria.es/,"['Española', 'Vasca', 'Opciones sin gluten']","Calle QUEVEDO, 3 BARRIO DE LAS CORTES, 28014, Madrid",40.414095,-3.69758514653983,€€ - €€€
590,KITIPUN Gourmex,"5,0 ",Calle de la Ballesta 10,28004,Madrid,España,http://kitipun.es/,"['Mexicana', 'Latina', 'Internacional']","Calle de la Ballesta 10, 28004, Madrid",40.4215816,-3.7034718,€
591,Éccolo,"4,5 ",Calle Embajadores 28,28012,Madrid,España,No hay link,"['Italiana', 'Mediterránea', 'Europea']","Calle Embajadores 28, 28012, Madrid",40.4048383,-3.702243,€€ - €€€
592,QUIMBAYA by Edwin Rodríguez,"4,5 ","Calle Zurbano, 63",28010,Madrid,España,http://www.quimbayarestaurant.com/,"['Latina', 'Contemporánea', 'Colombiana']","Calle Zurbano, 63, 28010, Madrid",40.4328678,-3.693329,€€€€
594,Madrid Madriz,"4,0 ","Calle Fuencarral, 85",28004,Madrid,España,No hay link,"['Bar', 'Mediterránea', 'Española']","Calle Fuencarral, 85, 28004, Madrid",40.4262403,-3.7013748,€
596,A´Conchiña,"4,5 ","Benidorm, 32",28017,Madrid,España,http://xn--cerveceriaconchia-xza36g.com/,"['Bar', 'Mediterránea', 'Española']","Benidorm, 32, 28017, Madrid",40.4316519,-3.6506816,€
600,Cafrune,"4,5 ",Calle Barquillo 20,28004,Madrid,España,http://cafrune.es/,"['Restaurante de carne', 'Mediterránea', 'Europea']","Calle Barquillo 20, 28004, Madrid",40.4217994,-3.695611,€€ - €€€
601,Tierra Burrito Bar,"4,0 ",Calle Guzman El Bueno 52,28015,Madrid,España,http://www.tierraburritos.com/,"['Mexicana', 'Latina', 'Comida rápida']","Calle Guzman El Bueno 52, 28015, Madrid",40.5695722,-4.2670504,€
602,Reineta vegetariano,"4,5 ",Calle Infante 5,28014,Madrid,España,http://reinetavegetariano.es/,"['Internacional', 'Mediterránea', 'Europea']","Calle Infante 5, 28014, Madrid",40.4143361,-3.699042060346626,€€ - €€€
603,De Maria Preciados,"4,0 ",Calle Preciados 32,28013,Madrid,España,http://demariarestaurante.es/,"['Restaurante de carne', 'Barbacoa', 'Europea']","Calle Preciados 32, 28013, Madrid",40.4197262,-3.7063834,€€ - €€€
604,Asador Guetaria,"4,0 ","Calle Del Aviador Zorita, 8",28020,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Calle Del Aviador Zorita, 8, 28020, Madrid",40.447544,-3.6984193,€€€€
605,Salino,"4,5 ",Calle Menorca n 4,28009,Madrid,España,No hay link,"['Mediterránea', 'Española', 'Opciones vegetarianas']","Calle Menorca n 4, 28009, Madrid",40.4861919,-3.3438798,€€ - €€€
606,Batavia Healthy Food,"4,5 ",Calle Sagasta 18,28004,Madrid,España,http://www.bataviahealthyfood.com/,"['Tentempiés', 'Saludable', 'Opciones sin gluten']","Calle Sagasta 18, 28004, Madrid",40.5010147,-4.2386388,€
607,Poncelet Cheese Bar,"4,0 ",Calle Jose Abascal 61,28003,Madrid,España,http://www.ponceletcheesebar.es/donde-hay/madrid/,"['Francesa', 'Mediterránea', 'Europea']","Calle Jose Abascal 61, 28003, Madrid",40.4382325,-3.6922518,€€ - €€€
608,Restaurante Aitatxu,"4,5 ",Calle Claudio Coello 122,28006,Madrid,España,https://aitatxu.com/,"['Internacional', 'Mediterránea', 'Europea']","Calle Claudio Coello 122, 28006, Madrid",40.5938943,-4.1466444,€€€€
611,La Parilla de la Reina,"4,0 ",Gran Via 10,28013,Madrid,España,http://parrilladelareina.com/,"['Mediterránea', 'Barbacoa', 'Española']","Gran Via 10, 28013, Madrid",40.4196873,-3.6985333,€€ - €€€
612,La huerta de Tudela,"4,0 ",Calle Prado nº 15,28014,Madrid,España,http://www.lahuertadetudela.com/,"['Mediterránea', 'Española', 'Opciones vegetarianas']","Calle Prado nº 15, 28014, Madrid",40.3616989,-3.8721516,€€ - €€€
613,Elemental Bistro,"4,5 ",Corredera Baja de San Pablo 4,28004,Madrid,España,http://elementalbistro.com/,"['Francesa', 'Mediterránea', 'Española']","Corredera Baja de San Pablo 4, 28004, Madrid",40.4216762,-3.7047343,€€ - €€€
614,Restaurante La Dominga,"4,0 ",Espíritu Santo 15 Malasaña,28004,Madrid,España,http://www.ladominga.es/,"['Peruana', 'Fusión japonesa', 'Opciones vegetarianas']","Espíritu Santo 15 Malasaña, 28004, Madrid",40.4253033,-3.7035583,€€ - €€€
619,Sagaz 15,"4,5 ",Calle de Santa Maria 15,28014,Madrid,España,https://www.sagazrestaurante.com/m,"['Mediterránea', 'Española', 'Fusión']","Calle de Santa Maria 15, 28014, Madrid",40.41307745,-3.6974953863450577,€€ - €€€
620,Pelotari,"4,0 ",Calle Recoletos 3,28001,Madrid,España,http://www.pelotari-asador.com/,"['Restaurante de carne', 'Mediterránea', 'Europea']","Calle Recoletos 3, 28001, Madrid",40.421281,-3.6887568,€€€€
621,El Neru,"4,0 ",Calle Bordadores 5,28013,Madrid,España,http://www.restauranteelneru.com/nuestra-carta/,['Española'],"Calle Bordadores 5, 28013, Madrid",40.4164558,-3.7077761,€€ - €€€
623,El Corte Ingles,"4,0 ",Plaza Callao 2,28013,Madrid,España,http://www.elcorteingles.es/centroscomerciales/en/eci/centros/centro-comercial-preciados-callao,"['Italiana', 'Mediterránea', 'Europea']","Plaza Callao 2, 28013, Madrid",40.4197702,-3.7055168,€€ - €€€
627,Lab '84,"5,0 ",Calle de la Puebla 9,28004,Madrid,España,https://www.facebook.com/Lab84madrid-107836910725268/,"['Italiana', 'Pizza', 'Mediterránea']","Calle de la Puebla 9, 28004, Madrid",40.4221356,-3.703289,€€ - €€€
628,Taberna la Ilustracion,"4,5 ",Calle Pedro Rico 41,28029,Madrid,España,No hay link,"['Mediterránea', 'Española', 'Opciones vegetarianas']","Calle Pedro Rico 41, 28029, Madrid",40.4817478,-3.7044094,€€ - €€€
629,Babel,"4,0 ","Calle Libertad, 23",28004,Madrid,España,http://www.facebook.com/BB-BABEL-Restaurante-158305834239321/,"['Internacional', 'Mediterránea', 'Europea']","Calle Libertad, 23, 28004, Madrid",40.328159400000004,-3.854190636128493,€€ - €€€
630,El Jardin de Orfila by Mario Sandoval,"4,5 ",Calle Orfila 6,28010,Madrid,España,http://www.eljardindeorfila.com/,"['Mediterránea', 'Europea', 'Española']","Calle Orfila 6, 28010, Madrid",40.42720095,-3.6932800976249114,€€€€
631,Cafe Varela,"4,0 ",Calle Preciados 37,28013,Madrid,España,http://www.cafevarela.com/,"['Mediterránea', 'Europea', 'Española']","Calle Preciados 37, 28013, Madrid",40.4196853,-3.7074213,€€ - €€€
632,Rioko Nikkei Sushi Bar,"4,5 ","Calle de Manuela Malasaña, 12",28004,Madrid,España,No hay link,['Fusión'],"Calle de Manuela Malasaña, 12, 28004, Madrid",40.4287535,-3.7040272,€€ - €€€
633,Menomale,"4,5 ","Calle de San Bernardo, 85",28015,Madrid,España,http://www.menomale.es/,"['Italiana', 'Pizza', 'Mediterránea']","Calle de San Bernardo, 85, 28015, Madrid",40.4284212,-3.7063252,€€ - €€€
636,Prep' La Crêpe,"4,5 ",Calle de Génova,28004,Madrid,España,https://preplacrepe.com/,"['Francesa', 'Europea', 'Opciones vegetarianas']","Calle de Génova, 28004, Madrid",40.4274836,-3.695257,€
638,Asador Donostiarra,"4,0 ",Calle Infanta Mercedes 79,28020,Madrid,España,http://www.asadordonostiarra.com/,"['Restaurante de carne', 'Mediterránea', 'Española']","Calle Infanta Mercedes 79, 28020, Madrid",40.4617774,-3.6957845,€€€€
639,La Manzana,"4,5 ","Paseo de la Castellana, 57",28046,Madrid,España,https://www.hyatt.com/es-ES/hotel/spain/hyatt-regency-hesperia-madrid/madrm/dining,"['Mediterránea', 'Europea', 'Española']","Paseo de la Castellana, 57, 28046, Madrid",40.4388682,-3.6915519,€€€€
641,Quinqué Madrid Restaurante,"4,5 ",Calle Apolonio Morales 3,28036,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Calle Apolonio Morales 3, 28036, Madrid",40.4635269,-3.6843772,€€ - €€€
642,Cuando Sali de Cuba,"4,0 ",Calle Ternera 4,28013,Madrid,España,No hay link,"['Cubana', 'Centroamericana', 'Opciones vegetarianas']","Calle Ternera 4, 28013, Madrid",40.4194215,-3.707104,€€ - €€€
643,RESTAURANTE 29 FANEGAS,"4,0 ",Calle General Oraa 29,28006,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Calle General Oraa 29, 28006, Madrid",40.4357956,-3.6878781,€€ - €€€
644,Charnela,"4,5 ",Calle Ponzano 8,28010,Madrid,España,No hay link,"['Bar', 'Marisco', 'Mediterránea']","Calle Ponzano 8, 28010, Madrid",40.4376642,-3.699407,€€ - €€€
645,Bar Galleta,"4,0 ",Corredera Baja de San Pablo 31,28004,Madrid,España,No hay link,"['Internacional', 'Mediterránea', 'Europea']","Corredera Baja de San Pablo 31, 28004, Madrid",40.422695,-3.7036263,€€ - €€€
647,Cervecería Cervantes,"4,0 ",Plaza Jesús 7,28014,Madrid,España,No hay link,"['Bar', 'Mediterránea', 'Española']","Plaza Jesús 7, 28014, Madrid",40.4141167,-3.6957942,€€ - €€€
649,Viuda de Vacas,"4,5 ",Calle Aguila 2,28005,Madrid,España,http://viudadevacas.es/en,"['Mediterránea', 'Europea', 'Española']","Calle Aguila 2, 28005, Madrid",40.2376847,-3.5311702,€€ - €€€
650,Bump Green,"4,0 ","Calle Velazquez, 11",28001,Madrid,España,http://bumpgreen.com/,"['Opciones veganas', 'Opciones sin gluten']","Calle Velazquez, 11, 28001, Madrid",40.593949550000005,-4.1447830340117555,€€ - €€€
651,El Capricho Extremeno,"4,5 ",Calle Carlos Arniches 30,28005,Madrid,España,http://www.facebook.com/pages/El-Capricho-Extreme%C3%B1o/173918015963109,"['Comida rápida', 'Mediterránea', 'Española']","Calle Carlos Arniches 30, 28005, Madrid",40.3201289,-3.8774602,€
652,Goizeko Wellington,"4,5 ",Calle Villanueva 34,28001,Madrid,España,http://goizekogaztelupe.com/,"['Mediterránea', 'Europea', 'Española']","Calle Villanueva 34, 28001, Madrid",40.5457695,-3.6246944,€€€€
653,Maricastana Bar & Kitchen,"4,0 ",Corredera Baja de San Pablo 12,28004,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Corredera Baja de San Pablo 12, 28004, Madrid",40.4221388,-3.7041956,€€ - €€€
654,Minelli 1960,"4,5 ",C/Ayala 140,28006,Madrid,España,http://www.minelli1960.eu/,"['Italiana', 'Pizza', 'Mediterránea']","C/Ayala 140, 28006, Madrid",40.4270602,-3.6721896,€€ - €€€
655,Con Amor,"4,0 ",Espronceda 34,28003,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Espronceda 34, 28003, Madrid",40.4404151,-3.6948946,€€ - €€€
657,La Musa de Espronceda,"4,5 ",Calle Santa Isabel 17,28012,Madrid,España,http://www.facebook.com/pages/La-Musa-de-Espronceda/183661231649836,"['Española', 'Opciones vegetarianas', 'Opciones veganas']","Calle Santa Isabel 17, 28012, Madrid",40.0316541,-3.5908194,€€ - €€€
658,La Venencia,"4,5 ",Calle Echegaray 7,28014,Madrid,España,No hay link,"['Española', 'Vinoteca']","Calle Echegaray 7, 28014, Madrid",40.4157993,-3.6995741,€
659,Restaurante Desencaja Bistro,"4,0 ",Paseo Habana 84,28036,Madrid,España,http://www.dsncaja.com/,"['Mediterránea', 'Europea', 'Española']","Paseo Habana 84, 28036, Madrid",40.4560306,-3.6810412,€€ - €€€
660,Matcha Restaurante,"4,5 ",Calle Infanta Mercedes 62,28020,Madrid,España,http://www.matcharestaurante.com/,"['Japonesa', 'Sushi', 'Asiática']","Calle Infanta Mercedes 62, 28020, Madrid",40.4603912,-3.6962619,€€ - €€€
663,Asgaya,"4,0 ",Calle Doctor Fleming 52,28036,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Calle Doctor Fleming 52, 28036, Madrid",40.456529,-3.6882981,€€ - €€€
665,PISCOMAR by Jhosef Arias,"4,0 ","Carrera de San Francisco, 15 La Latina",28005,Madrid,España,No hay link,"['Peruana', 'Latina', 'Opciones vegetarianas']","Carrera de San Francisco, 15 La Latina, 28005, Madrid",40.4106168,-3.7134816,€€ - €€€
666,Naia Bistro,"4,0 ",Plaza Paja 3,28005,Madrid,España,No hay link,"['Mediterránea', 'Europea', 'Española']","Plaza Paja 3, 28005, Madrid",40.4128962,-3.711408,€€ - €€€
669,Asador de Aranda,"4,0 ","Calle Preciados, 44",28013,Madrid,España,No hay link,"['Restaurante de carne', 'Europea', 'Española']","Calle Preciados, 44, 28013, Madrid",40.4198525,-3.7074993,€€ - €€€
670,Pizzamascalzone,"4,5 ","Cervantes, 1",28014,Madrid,España,No hay link,"['Italiana', 'Pizza', 'Mediterránea']","Cervantes, 1, 28014, Madrid",40.41444945,-3.6985350653587563,€€ - €€€
